Subject,Run,Factor 1,Factor 2
sub-010224,post-ses-02-run-02-acq-AP,0.42760025511875493,0.5862633152230943
sub-010224,post-ses-02-run-02-acq-PA,0.560488321893847,0.4655787185088574
sub-010005,post-ses-02-run-01-acq-PA,0.5293442745661975,0.4310587566861028
sub-010005,post-ses-02-run-02-acq-AP,0.24935243496238652,0.39931599079595526
sub-010005,post-ses-02-run-02-acq-PA,0.6807719084113732,0.09905472862975336
sub-010225,post-ses-02-run-01-acq-AP,0.45343693583360545,0.17732786046659227
sub-010225,post-ses-02-run-01-acq-PA,0.8179066979313324,0.004397983368875726
sub-010225,post-ses-02-run-02-acq-AP,0.6278761333619183,0.07549495951103602
sub-010225,post-ses-02-run-02-acq-PA,0.43126337177310686,0.3891442777479481
sub-010226,post-ses-02-run-01-acq-AP,0.9086895833464896,0.30306852508202986
sub-010226,post-ses-02-run-01-acq-PA,0.815426094220169,0.40510736410657305
sub-010227,post-ses-02-run-01-acq-AP,0.6001515979433902,0.3332705495689957
sub-010227,post-ses-02-run-01-acq-PA,0.7289247623748913,0.31471456506093126
sub-010227,post-ses-02-run-02-acq-AP,0.6502241341407052,0.29801893853598566
sub-010227,post-ses-02-run-02-acq-PA,0.7522915094747564,0.42500871281715025
sub-010228,post-ses-02-run-01-acq-AP,0.39405046941850463,0.3060045257880272
sub-010228,post-ses-02-run-01-acq-PA,0.4155596775131902,0.4466989026690359
sub-010228,post-ses-02-run-02-acq-AP,0.5531140731521618,0.32471920805204757
sub-010228,post-ses-02-run-02-acq-PA,0.5833774645270735,0.34784440015745255
sub-010229,post-ses-02-run-01-acq-AP,0.379318538296695,0.22276478023144794
sub-010229,post-ses-02-run-01-acq-PA,0.3835517643498381,0.24496860757303768
sub-010229,post-ses-02-run-02-acq-AP,0.568132553703891,0.28085109540800834
sub-010229,post-ses-02-run-02-acq-PA,0.5293726518327871,0.2910539733567484
sub-010230,post-ses-02-run-01-acq-AP,0.8049304311194713,0.3266177723254587
sub-010230,post-ses-02-run-01-acq-PA,0.6940761027173719,0.3435317405172808
sub-010230,post-ses-02-run-02-acq-AP,0.40624463826004464,0.5034011716732474
sub-010230,post-ses-02-run-02-acq-PA,0.2218035401826814,0.8356201261814368
sub-010231,post-ses-02-run-01-acq-AP,0.5165242539523656,0.310626192746986
sub-010231,post-ses-02-run-01-acq-PA,0.5414707511637129,0.2497408916524081
sub-010231,post-ses-02-run-02-acq-AP,0.472555327454512,0.46258608353560804
sub-010231,post-ses-02-run-02-acq-PA,0.6485414237490426,0.2520875089467407
sub-010232,post-ses-02-run-01-acq-AP,0.49563476759903896,0.5977318947229484
sub-010232,post-ses-02-run-01-acq-PA,0.5521150972986792,0.4247214325787364
sub-010232,post-ses-02-run-02-acq-AP,0.6984734836348292,0.17954011665085323
sub-010232,post-ses-02-run-02-acq-PA,0.6297230786859741,0.43940321222214207
sub-010233,post-ses-02-run-01-acq-AP,0.5250737706743945,0.40476906411218877
sub-010233,post-ses-02-run-01-acq-PA,0.5928962007312392,0.2714499717910859
sub-010233,post-ses-02-run-02-acq-AP,0.5141995409503024,0.21226171455886955
sub-010233,post-ses-02-run-02-acq-PA,0.5348988970785606,0.21576730203929617
sub-010027,post-ses-02-run-01-acq-AP,0.3234733036742995,0.7756980143411436
sub-010027,post-ses-02-run-01-acq-PA,0.43902604901155484,0.4629707480701581
sub-010027,post-ses-02-run-02-acq-AP,0.3072764098036234,0.31569833999297653
sub-010027,post-ses-02-run-02-acq-PA,0.5314749754495324,0.4973088165189005
sub-010029,post-ses-02-run-01-acq-AP,0.680523212901397,0.41658141288686007
sub-010029,post-ses-02-run-01-acq-PA,0.17798825472095547,0.9233091541024205
sub-010030,post-ses-02-run-01-acq-AP,0.7125042381760347,0.4457767930535128
sub-010030,post-ses-02-run-01-acq-PA,0.49085575359391026,0.44012879213630424
sub-010030,post-ses-02-run-02-acq-AP,0.504782273732201,0.2637558603145175
sub-010030,post-ses-02-run-02-acq-PA,0.38369283353862726,0.4249290687307634
sub-010033,post-ses-02-run-01-acq-AP,0.8548612015280982,0.32106307478101515
sub-010033,post-ses-02-run-01-acq-PA,0.6680497001478152,0.5202130898025848
sub-010033,post-ses-02-run-02-acq-AP,0.7691372718791722,0.4258850545378742
sub-010033,post-ses-02-run-02-acq-PA,0.7983799012006507,0.4482648341464843
sub-010034,post-ses-02-run-01-acq-AP,0.882055964305915,0.0
sub-010034,post-ses-02-run-01-acq-PA,0.8191554843179535,0.12865590011800543
sub-010034,post-ses-02-run-02-acq-AP,0.6623672857508037,0.4060139409515991
sub-010034,post-ses-02-run-02-acq-PA,0.6080589309687431,0.4024680182577184
sub-010035,post-ses-02-run-01-acq-AP,0.7252987249741125,0.2756901561920802
sub-010035,post-ses-02-run-01-acq-PA,0.7473390927027211,0.25021941824928357
sub-010035,post-ses-02-run-02-acq-AP,0.5870628952612694,0.159565447654899
sub-010035,post-ses-02-run-02-acq-PA,0.25331285333848397,0.19439273181099154
sub-010042,post-ses-02-run-01-acq-AP,0.5755258391221395,0.3851194410878806
sub-010042,post-ses-02-run-01-acq-PA,0.6044581193907987,0.5033977615996374
sub-010042,post-ses-02-run-02-acq-AP,0.8081683707656714,0.4818651025126577
sub-010042,post-ses-02-run-02-acq-PA,0.6353889548690947,0.8087408822976913
sub-010052,post-ses-02-run-01-acq-AP,0.848802888242596,0.0
sub-010052,post-ses-02-run-01-acq-PA,0.8805189783822194,0.0704394861929489
sub-010052,post-ses-02-run-02-acq-AP,0.4455200904173011,0.31998579516936393
sub-010052,post-ses-02-run-02-acq-PA,0.7397643456439923,0.0
sub-010056,post-ses-02-run-01-acq-AP,0.8067583579642286,0.20281856980373728
sub-010056,post-ses-02-run-01-acq-PA,0.641605132136689,0.07328262870003015
sub-010056,post-ses-02-run-02-acq-AP,0.5700405772198657,0.4145838918664843
sub-010056,post-ses-02-run-02-acq-PA,0.5907761172791135,0.40903884031963256
sub-010058,post-ses-02-run-01-acq-AP,0.46812456727337837,0.5751148931451161
sub-010058,post-ses-02-run-01-acq-PA,0.4963764746152453,0.6085931238014145
sub-010058,post-ses-02-run-02-acq-AP,0.44493945870016877,0.6348760091422893
sub-010058,post-ses-02-run-02-acq-PA,0.4996328412076518,0.5654922899233912
sub-010060,post-ses-02-run-01-acq-AP,0.5685262689035765,0.029902007095116097
sub-010060,post-ses-02-run-01-acq-PA,0.256149674194367,0.9725720644388209
sub-010060,post-ses-02-run-02-acq-AP,0.24812474628577622,0.8135878263482889
sub-010062,post-ses-02-run-01-acq-AP,0.7684478688070631,0.31730560693574145
sub-010062,post-ses-02-run-01-acq-PA,0.7971539163460235,0.2766640457780743
sub-010062,post-ses-02-run-02-acq-AP,0.6113965624381378,0.4755652422681233
sub-010062,post-ses-02-run-02-acq-PA,0.612074259607506,0.40309354595834457
sub-010011,post-ses-02-run-01-acq-AP,0.5061331805833841,0.4920780165518052
sub-010011,post-ses-02-run-01-acq-PA,0.43839245784966413,0.7096150719064942
sub-010011,post-ses-02-run-02-acq-AP,0.44526282259328054,0.6033479991051222
sub-010011,post-ses-02-run-02-acq-PA,0.5873615961654145,0.5710891114372153
sub-010064,post-ses-02-run-01-acq-PA,0.9187656003690504,0.33865648959446
sub-010065,post-ses-02-run-01-acq-AP,0.8778463670968899,0.3952402879217429
sub-010067,post-ses-02-run-01-acq-PA,0.6781534947616333,0.32665465486061973
sub-010067,post-ses-02-run-02-acq-AP,0.6789776105881278,0.22261469105653892
sub-010067,post-ses-02-run-02-acq-PA,0.4165392517140257,0.460269576043901
sub-010068,post-ses-02-run-01-acq-AP,0.7382069819051673,0.41612979103707765
sub-010068,post-ses-02-run-01-acq-PA,0.6118248129697103,0.4894034814041709
sub-010068,post-ses-02-run-02-acq-AP,0.45710349530569083,0.5808821062125551
sub-010068,post-ses-02-run-02-acq-PA,0.7511209754630287,0.5000907468303868
sub-010069,post-ses-02-run-01-acq-AP,0.25075834793130863,0.38429673731965225
sub-010069,post-ses-02-run-01-acq-PA,0.31600653489664265,0.37176328153760335
sub-010069,post-ses-02-run-02-acq-AP,0.281608043176318,0.3206406673103513
sub-010069,post-ses-02-run-02-acq-PA,0.2311116764428969,0.3968071075158766
sub-010070,post-ses-02-run-01-acq-AP,0.6119834562571953,0.1999871974856651
sub-010070,post-ses-02-run-01-acq-PA,0.737407167532429,0.22220482614421738
sub-010070,post-ses-02-run-02-acq-AP,0.5198352731080467,0.3625404445274055
sub-010070,post-ses-02-run-02-acq-PA,0.8073885728937291,0.1586082876272838
sub-010071,post-ses-02-run-01-acq-PA,0.6492309275814714,0.24512142035731974
sub-010071,post-ses-02-run-02-acq-AP,0.7248365554696569,0.4869444551003512
sub-010071,post-ses-02-run-02-acq-PA,0.6604574531384309,0.09802024084362718
sub-010072,post-ses-02-run-01-acq-AP,0.5748101769000004,0.22855627372471554
sub-010072,post-ses-02-run-01-acq-PA,0.46336337690790536,0.3269622018966471
sub-010072,post-ses-02-run-02-acq-AP,0.5587647797017595,0.29075171522115256
sub-010072,post-ses-02-run-02-acq-PA,0.6022535476962102,0.10898520369009672
sub-010073,post-ses-02-run-01-acq-AP,0.6788423454579252,0.2977591155716635
sub-010073,post-ses-02-run-01-acq-PA,0.6182196926932404,0.5708151376631957
sub-010073,post-ses-02-run-02-acq-AP,0.9573085450277017,0.37154832659770726
sub-010073,post-ses-02-run-02-acq-PA,0.59598919758705,0.5144734253167568
sub-010075,post-ses-02-run-01-acq-PA,0.5886641637024881,0.430173036446755
sub-010076,post-ses-02-run-01-acq-AP,0.7416532701958858,0.22545079049953123
sub-010076,post-ses-02-run-01-acq-PA,0.6354281191998594,0.2691390760974671
sub-010076,post-ses-02-run-02-acq-AP,0.5520417199563641,0.40234559251410273
sub-010077,post-ses-02-run-01-acq-AP,0.7400727483840792,0.1364714600947861
sub-010077,post-ses-02-run-01-acq-PA,0.652187750818203,0.16432331573908182
sub-010077,post-ses-02-run-02-acq-AP,0.5975084247884253,0.09584781636292049
sub-010077,post-ses-02-run-02-acq-PA,0.6758884470641333,0.3327058850948682
sub-010078,post-ses-02-run-01-acq-PA,0.6365105482807445,0.3049002940558559
sub-010078,post-ses-02-run-02-acq-AP,0.5237691581975076,0.29004188576424594
sub-010078,post-ses-02-run-02-acq-PA,0.5304394975942076,0.2733967124975659
